"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"CTA|IT","23.10.2017 18:00 - 23.10.2017 19:00 (CET)","356","n/e","25","8523","3986","254","n/e","n/e","654","782","67","2928","604","n/e","n/e","9767","n/e","4","41","n/e","6237"
"CTA|IT","23.10.2017 19:00 - 23.10.2017 20:00 (CET)","352","n/e","19","8829","4141","253","n/e","n/e","654","1198","","3477","758","n/e","n/e","10364","n/e","0","42","n/e","6021"
"CTA|IT","23.10.2017 20:00 - 23.10.2017 21:00 (CET)","355","n/e","21","8782","4212","242","n/e","n/e","662","1046","","3028","584","n/e","n/e","10262","n/e","0","40","n/e","5652"
"CTA|IT","23.10.2017 21:00 - 23.10.2017 22:00 (CET)","360","n/e","15","8263","4158","209","n/e","n/e","670","350","","1852","181","n/e","n/e","9618","n/e","0","40","n/e","5669"
"CTA|IT","23.10.2017 22:00 - 23.10.2017 23:00 (CET)","358","n/e","19","7547","3612","71","n/e","n/e","671","1","","1436","109","n/e","n/e","9425","n/e","0","39","n/e","5609"
"CTA|IT","23.10.2017 23:00 - 24.10.2017 00:00 (CET)","357","n/e","15","6536","2863","65","n/e","n/e","671","0","3","1318","76","n/e","n/e","8577","n/e","0","41","n/e","5306"
"CTA|IT","24.10.2017 00:00 - 24.10.2017 01:00 (CET)","349","n/e","32","5522","2637","70","n/e","n/e","669","0","159","1125","25","n/e","n/e","8526","n/e","0","38","n/e","5278"
"CTA|IT","24.10.2017 01:00 - 24.10.2017 02:00 (CET)","353","n/e","28","4799","2483","66","n/e","n/e","673","0","683","1055","24","n/e","n/e","8376","n/e","0","38","n/e","5020"
"CTA|IT","24.10.2017 02:00 - 24.10.2017 03:00 (CET)","358","n/e","16","4644","2426","72","n/e","n/e","677","0","894","980","24","n/e","n/e","7435","n/e","0","35","n/e","4482"
"CTA|IT","24.10.2017 03:00 - 24.10.2017 04:00 (CET)","355","n/e","27","4935","2398","74","n/e","n/e","679","0","1085","1013","23","n/e","n/e","7065","n/e","0","37","n/e","4195"
"CTA|IT","24.10.2017 04:00 - 24.10.2017 05:00 (CET)","354","n/e","10","4830","2401","68","n/e","n/e","668","0","924","1010","24","n/e","n/e","7152","n/e","0","37","n/e","4231"
"CTA|IT","24.10.2017 05:00 - 24.10.2017 06:00 (CET)","354","n/e","35","5081","2453","62","n/e","n/e","671","0","662","1043","74","n/e","n/e","8139","n/e","0","36","n/e","4538"
"CTA|IT","24.10.2017 06:00 - 24.10.2017 07:00 (CET)","352","n/e","25","6659","2868","62","n/e","n/e","670","0","67","1136","198","n/e","n/e","9218","n/e","3","36","n/e","5263"
"CTA|IT","24.10.2017 07:00 - 24.10.2017 08:00 (CET)","344","n/e","7","8318","3237","67","n/e","n/e","670","322","1","2201","720","n/e","n/e","10642","n/e","110","35","n/e","5510"
"CTA|IT","24.10.2017 08:00 - 24.10.2017 09:00 (CET)","336","n/e","46","8190","3750","98","n/e","n/e","670","335","","2873","754","n/e","n/e","10686","n/e","1418","36","n/e","5463"
"CTA|IT","24.10.2017 09:00 - 24.10.2017 10:00 (CET)","334","n/e","55","7793","3709","127","n/e","n/e","662","14","86","3040","1004","n/e","n/e","10612","n/e","4266","37","n/e","5694"
"CTA|IT","24.10.2017 10:00 - 24.10.2017 11:00 (CET)","333","n/e","65","7639","3261","154","n/e","n/e","656","0","263","2450","658","n/e","n/e","9991","n/e","6036","37","n/e","5270"
"CTA|IT","24.10.2017 11:00 - 24.10.2017 12:00 (CET)","336","n/e","65","7837","3009","168","n/e","n/e","657","0","481","2291","638","n/e","n/e","10018","n/e","7111","39","n/e","4929"
"CTA|IT","24.10.2017 12:00 - 24.10.2017 13:00 (CET)","338","n/e","78","7821","3039","190","n/e","n/e","668","0","488","1793","472","n/e","n/e","9819","n/e","7596","39","n/e","4801"
"CTA|IT","24.10.2017 13:00 - 24.10.2017 14:00 (CET)","348","n/e","23","7544","3036","158","n/e","n/e","675","0","462","1720","439","n/e","n/e","9725","n/e","7333","38","n/e","4875"
"CTA|IT","24.10.2017 14:00 - 24.10.2017 15:00 (CET)","356","n/e","29","7429","3030","207","n/e","n/e","672","0","380","1460","279","n/e","n/e","9857","n/e","6829","38","n/e","4823"
"CTA|IT","24.10.2017 15:00 - 24.10.2017 16:00 (CET)","355","n/e","21","7663","3044","250","n/e","n/e","670","0","280","1564","399","n/e","n/e","10112","n/e","5410","38","n/e","4979"
"CTA|IT","24.10.2017 16:00 - 24.10.2017 17:00 (CET)","348","n/e","19","7831","3168","255","n/e","n/e","672","62","10","1708","524","n/e","n/e","9954","n/e","3590","37","n/e","5810"
"CTA|IT","24.10.2017 17:00 - 24.10.2017 18:00 (CET)","348","n/e","27","8106","3649","260","n/e","n/e","675","175","","1970","532","n/e","n/e","10090","n/e","903","36","n/e","6087"
"CTA|IT","24.10.2017 18:00 - 24.10.2017 19:00 (CET)","350","n/e","26","8375","4115","202","n/e","n/e","677","503","","2997","772","n/e","n/e","10730","n/e","5","37","n/e","5781"
"CTA|IT","24.10.2017 19:00 - 24.10.2017 20:00 (CET)","356","n/e","24","8969","4274","193","n/e","n/e","683","1011","","4415","1201","n/e","n/e","10486","n/e","0","39","n/e","5655"
"CTA|IT","24.10.2017 20:00 - 24.10.2017 21:00 (CET)","359","n/e","29","8814","4341","220","n/e","n/e","683","562","","3589","660","n/e","n/e","10558","n/e","0","40","n/e","5768"
"CTA|IT","24.10.2017 21:00 - 24.10.2017 22:00 (CET)","354","n/e","6","8352","4191","220","n/e","n/e","683","409","","1939","201","n/e","n/e","10488","n/e","0","39","n/e","5608"
"CTA|IT","24.10.2017 22:00 - 24.10.2017 23:00 (CET)","357","n/e","1","8346","3840","234","n/e","n/e","682","343","","1551","217","n/e","n/e","10057","n/e","0","38","n/e","4886"
"CTA|IT","24.10.2017 23:00 - 25.10.2017 00:00 (CET)","351","n/e","2","7700","3382","211","n/e","n/e","679","34","","1301","77","n/e","n/e","9232","n/e","0","40","n/e","4888"
"CTA|IT","25.10.2017 00:00 - 25.10.2017 01:00 (CET)","347","n/e","0","6241","3034","194","n/e","n/e","676","0","302","1122","52","n/e","n/e","8723","n/e","0","40","n/e","5394"
"CTA|IT","25.10.2017 01:00 - 25.10.2017 02:00 (CET)","351","n/e","5","4998","2736","205","n/e","n/e","675","0","495","997","24","n/e","n/e","7924","n/e","0","37","n/e","5391"
"CTA|IT","25.10.2017 02:00 - 25.10.2017 03:00 (CET)","350","n/e","0","4876","2616","202","n/e","n/e","676","0","725","948","23","n/e","n/e","7463","n/e","0","36","n/e","4826"
"CTA|IT","25.10.2017 03:00 - 25.10.2017 04:00 (CET)","352","n/e","0","5016","2719","201","n/e","n/e","676","0","1121","954","16","n/e","n/e","7168","n/e","0","35","n/e","4711"
"CTA|IT","25.10.2017 04:00 - 25.10.2017 05:00 (CET)","354","n/e","0","5087","2820","201","n/e","n/e","676","0","1279","962","14","n/e","n/e","7131","n/e","0","38","n/e","4638"
"CTA|IT","25.10.2017 05:00 - 25.10.2017 06:00 (CET)","354","n/e","0","5601","2863","239","n/e","n/e","678","0","865","1009","93","n/e","n/e","7914","n/e","0","36","n/e","4519"
"CTA|IT","25.10.2017 06:00 - 25.10.2017 07:00 (CET)","357","n/e","10","6518","3146","253","n/e","n/e","679","7","3","1328","411","n/e","n/e","9370","n/e","1","34","n/e","4834"
"CTA|IT","25.10.2017 07:00 - 25.10.2017 08:00 (CET)","351","n/e","1","7796","3633","252","n/e","n/e","672","907","","2184","747","n/e","n/e","10324","n/e","150","32","n/e","4833"
"CTA|IT","25.10.2017 08:00 - 25.10.2017 09:00 (CET)","345","n/e","0","7891","3999","299","n/e","n/e","662","1113","","2715","964","n/e","n/e","10307","n/e","1582","34","n/e","4617"
"CTA|IT","25.10.2017 09:00 - 25.10.2017 10:00 (CET)","339","n/e","0","7594","3813","320","n/e","n/e","665","298","","3001","1096","n/e","n/e","10112","n/e","4262","38","n/e","4506"
"CTA|IT","25.10.2017 10:00 - 25.10.2017 11:00 (CET)","355","n/e","0","7383","3490","320","n/e","n/e","672","417","235","2528","831","n/e","n/e","9695","n/e","6521","37","n/e","4240"
"CTA|IT","25.10.2017 11:00 - 25.10.2017 12:00 (CET)","355","n/e","13","7480","3338","318","n/e","n/e","674","229","149","2407","847","n/e","n/e","9735","n/e","7747","33","n/e","3518"
"CTA|IT","25.10.2017 12:00 - 25.10.2017 13:00 (CET)","352","n/e","8","7383","3139","322","n/e","n/e","673","303","157","2219","940","n/e","n/e","9261","n/e","8316","32","n/e","3513"
"CTA|IT","25.10.2017 13:00 - 25.10.2017 14:00 (CET)","355","n/e","1","7026","3074","320","n/e","n/e","672","348","161","2005","848","n/e","n/e","9006","n/e","8196","33","n/e","3515"
"CTA|IT","25.10.2017 14:00 - 25.10.2017 15:00 (CET)","354","n/e","0","6943","3104","320","n/e","n/e","658","563","141","1793","762","n/e","n/e","9454","n/e","7356","37","n/e","3514"
"CTA|IT","25.10.2017 15:00 - 25.10.2017 16:00 (CET)","354","n/e","0","7290","3451","318","n/e","n/e","673","636","82","1836","732","n/e","n/e","9274","n/e","5765","39","n/e","3665"
"CTA|IT","25.10.2017 16:00 - 25.10.2017 17:00 (CET)","357","n/e","0","7889","3679","318","n/e","n/e","672","740","33","1945","768","n/e","n/e","9710","n/e","3391","40","n/e","3813"
"CTA|IT","25.10.2017 17:00 - 25.10.2017 18:00 (CET)","359","n/e","0","8901","4213","260","n/e","n/e","672","377","1","2243","691","n/e","n/e","10118","n/e","881","38","n/e","3779"
"CTA|IT","25.10.2017 18:00 - 25.10.2017 19:00 (CET)","356","n/e","0","10428","4279","253","n/e","n/e","674","1065","1","2741","780","n/e","n/e","10459","n/e","8","40","n/e","3672"
"CTA|IT","25.10.2017 19:00 - 25.10.2017 20:00 (CET)","358","n/e","0","10915","4289","251","n/e","n/e","674","1187","","3641","896","n/e","n/e","10727","n/e","0","38","n/e","3491"
"CTA|IT","25.10.2017 20:00 - 25.10.2017 21:00 (CET)","356","n/e","0","10438","4275","262","n/e","n/e","674","921","","2694","450","n/e","n/e","10353","n/e","0","39","n/e","3357"
"CTA|IT","25.10.2017 21:00 - 25.10.2017 22:00 (CET)","359","n/e","0","10118","4265","252","n/e","n/e","673","95","","1969","270","n/e","n/e","10405","n/e","0","37","n/e","2958"
"CTA|IT","25.10.2017 22:00 - 25.10.2017 23:00 (CET)","355","n/e","0","9717","4284","257","n/e","n/e","671","0","1","1565","210","n/e","n/e","9801","n/e","0","38","n/e","2712"
"CTA|IT","25.10.2017 23:00 - 26.10.2017 00:00 (CET)","359","n/e","0","8987","4249","299","n/e","n/e","675","0","1","1489","115","n/e","n/e","8911","n/e","0","39","n/e","2703"
"CTA|IT","26.10.2017 00:00 - 26.10.2017 01:00 (CET)","364","n/e","0","6951","4067","219","n/e","n/e","670","0","288","1052","26","n/e","n/e","8397","n/e","0","39","n/e","2832"
"CTA|IT","26.10.2017 01:00 - 26.10.2017 02:00 (CET)","357","n/e","0","5164","3700","194","n/e","n/e","670","0","323","965","18","n/e","n/e","7036","n/e","0","40","n/e","2825"
"CTA|IT","26.10.2017 02:00 - 26.10.2017 03:00 (CET)","353","n/e","0","4655","3548","194","n/e","n/e","670","0","777","979","18","n/e","n/e","6636","n/e","0","38","n/e","2916"
"CTA|IT","26.10.2017 03:00 - 26.10.2017 04:00 (CET)","356","n/e","1","4700","3539","194","n/e","n/e","671","0","831","912","17","n/e","n/e","6786","n/e","0","37","n/e","2498"
"CTA|IT","26.10.2017 04:00 - 26.10.2017 05:00 (CET)","359","n/e","0","5074","3608","194","n/e","n/e","671","0","828","974","17","n/e","n/e","6998","n/e","0","38","n/e","2139"
"CTA|IT","26.10.2017 05:00 - 26.10.2017 06:00 (CET)","363","n/e","0","5749","3661","210","n/e","n/e","671","0","458","951","21","n/e","n/e","7769","n/e","0","38","n/e","1927"
"CTA|IT","26.10.2017 06:00 - 26.10.2017 07:00 (CET)","365","n/e","0","7785","4056","252","n/e","n/e","671","1","2","1431","321","n/e","n/e","9151","n/e","1","38","n/e","2074"
"CTA|IT","26.10.2017 07:00 - 26.10.2017 08:00 (CET)","359","n/e","2","9949","4387","250","n/e","n/e","671","276","1","2243","814","n/e","n/e","9967","n/e","142","39","n/e","2129"
"CTA|IT","26.10.2017 08:00 - 26.10.2017 09:00 (CET)","359","n/e","2","10574","4272","208","n/e","n/e","671","605","","2664","917","n/e","n/e","10425","n/e","1634","40","n/e","1671"
"CTA|IT","26.10.2017 09:00 - 26.10.2017 10:00 (CET)","358","n/e","0","10127","4257","195","n/e","n/e","671","278","","2597","1019","n/e","n/e","10160","n/e","4542","39","n/e","1085"
"CTA|IT","26.10.2017 10:00 - 26.10.2017 11:00 (CET)","363","n/e","1","9727","4202","195","n/e","n/e","668","245","","1908","572","n/e","n/e","10216","n/e","6458","36","n/e","886"
"CTA|IT","26.10.2017 11:00 - 26.10.2017 12:00 (CET)","363","n/e","9","9163","4130","204","n/e","n/e","669","307","95","1837","404","n/e","n/e","10058","n/e","7638","39","n/e","725"
"CTA|IT","26.10.2017 12:00 - 26.10.2017 13:00 (CET)","357","n/e","0","9149","4045","226","n/e","n/e","667","207","143","2022","633","n/e","n/e","9704","n/e","7916","39","n/e","758"
"CTA|IT","26.10.2017 13:00 - 26.10.2017 14:00 (CET)","341","n/e","7","9411","3715","261","n/e","n/e","664","116","143","1836","487","n/e","n/e","9772","n/e","7390","39","n/e","683"
"CTA|IT","26.10.2017 14:00 - 26.10.2017 15:00 (CET)","336","n/e","0","10191","3572","254","n/e","n/e","657","114","11","1384","135","n/e","n/e","9912","n/e","6766","37","n/e","542"
"CTA|IT","26.10.2017 15:00 - 26.10.2017 16:00 (CET)","333","n/e","2","10788","3970","254","n/e","n/e","631","1","118","1617","175","n/e","n/e","9828","n/e","5620","40","n/e","525"
"CTA|IT","26.10.2017 16:00 - 26.10.2017 17:00 (CET)","336","n/e","1","11512","4083","255","n/e","n/e","658","476","258","1747","168","n/e","n/e","10044","n/e","3232","42","n/e","543"
"CTA|IT","26.10.2017 17:00 - 26.10.2017 18:00 (CET)","336","n/e","15","11776","4108","255","n/e","n/e","672","577","166","2039","576","n/e","n/e","10464","n/e","722","40","n/e","585"
"CTA|IT","26.10.2017 18:00 - 26.10.2017 19:00 (CET)","338","n/e","18","12163","4047","265","n/e","n/e","672","1120","","3602","1158","n/e","n/e","10986","n/e","2","41","n/e","669"
"CTA|IT","26.10.2017 19:00 - 26.10.2017 20:00 (CET)","339","n/e","0","12510","3988","279","n/e","n/e","671","1275","","4273","1554","n/e","n/e","11302","n/e","0","43","n/e","645"
"CTA|IT","26.10.2017 20:00 - 26.10.2017 21:00 (CET)","338","n/e","0","12246","3807","252","n/e","n/e","671","541","","3457","1128","n/e","n/e","10975","n/e","0","42","n/e","605"
"CTA|IT","26.10.2017 21:00 - 26.10.2017 22:00 (CET)","338","n/e","6","12020","3724","253","n/e","n/e","675","210","","2341","635","n/e","n/e","10886","n/e","0","43","n/e","656"
"CTA|IT","26.10.2017 22:00 - 26.10.2017 23:00 (CET)","336","n/e","8","11431","3737","251","n/e","n/e","674","55","1","1636","422","n/e","n/e","10091","n/e","0","42","n/e","707"
"CTA|IT","26.10.2017 23:00 - 27.10.2017 00:00 (CET)","336","n/e","1","10932","3721","254","n/e","n/e","674","1","1","1318","141","n/e","n/e","9296","n/e","0","44","n/e","702"
"CTA|IT","27.10.2017 00:00 - 27.10.2017 01:00 (CET)","343","n/e","0","8972","3593","195","n/e","n/e","674","2","1","1066","49","n/e","n/e","8625","n/e","0","42","n/e","841"
"CTA|IT","27.10.2017 01:00 - 27.10.2017 02:00 (CET)","344","n/e","0","6863","3289","194","n/e","n/e","674","0","765","964","48","n/e","n/e","7868","n/e","0","42","n/e","1168"
"CTA|IT","27.10.2017 02:00 - 27.10.2017 03:00 (CET)","344","n/e","0","6401","3088","194","n/e","n/e","671","0","617","943","60","n/e","n/e","7530","n/e","0","40","n/e","1478"
"CTA|IT","27.10.2017 03:00 - 27.10.2017 04:00 (CET)","346","n/e","0","6488","3147","194","n/e","n/e","671","0","617","909","80","n/e","n/e","7267","n/e","0","40","n/e","1771"
"CTA|IT","27.10.2017 04:00 - 27.10.2017 05:00 (CET)","345","n/e","3","6478","3059","193","n/e","n/e","671","0","609","930","76","n/e","n/e","7129","n/e","0","38","n/e","2138"
"CTA|IT","27.10.2017 05:00 - 27.10.2017 06:00 (CET)","345","n/e","0","7050","3024","207","n/e","n/e","671","0","324","1003","97","n/e","n/e","7972","n/e","0","36","n/e","2338"
"CTA|IT","27.10.2017 06:00 - 27.10.2017 07:00 (CET)","341","n/e","4","9120","3266","219","n/e","n/e","673","2","32","1524","397","n/e","n/e","9013","n/e","0","37","n/e","2535"
"CTA|IT","27.10.2017 07:00 - 27.10.2017 08:00 (CET)","338","n/e","4","10929","3397","210","n/e","n/e","672","457","1","2198","905","n/e","n/e","9989","n/e","71","38","n/e","2762"
"CTA|IT","27.10.2017 08:00 - 27.10.2017 09:00 (CET)","306","n/e","0","10889","3405","213","n/e","n/e","671","854","","3001","1035","n/e","n/e","10451","n/e","1297","35","n/e","2811"
"CTA|IT","27.10.2017 09:00 - 27.10.2017 10:00 (CET)","305","n/e","0","10344","3223","237","n/e","n/e","669","314","","2972","993","n/e","n/e","10341","n/e","3053","37","n/e","2855"
"CTA|IT","27.10.2017 10:00 - 27.10.2017 11:00 (CET)","306","n/e","0","9884","2902","254","n/e","n/e","669","208","","2732","772","n/e","n/e","9760","n/e","4707","35","n/e","3119"
"CTA|IT","27.10.2017 11:00 - 27.10.2017 12:00 (CET)","319","n/e","26","9256","2778","261","n/e","n/e","667","105","","2400","593","n/e","n/e","9563","n/e","5872","37","n/e","3537"
"CTA|IT","27.10.2017 12:00 - 27.10.2017 13:00 (CET)","306","n/e","10","8849","2639","265","n/e","n/e","667","102","24","1782","271","n/e","n/e","9184","n/e","6446","34","n/e","4068"
"CTA|IT","27.10.2017 13:00 - 27.10.2017 14:00 (CET)","321","n/e","5","8412","2644","264","n/e","n/e","667","26","191","1683","228","n/e","n/e","9040","n/e","6856","33","n/e","4169"
"CTA|IT","27.10.2017 14:00 - 27.10.2017 15:00 (CET)","315","n/e","10","8826","2653","264","n/e","n/e","668","0","242","1787","230","n/e","n/e","9244","n/e","6083","33","n/e","3817"
"CTA|IT","27.10.2017 15:00 - 27.10.2017 16:00 (CET)","321","n/e","0","8968","2667","261","n/e","n/e","668","3","241","2255","562","n/e","n/e","9162","n/e","4683","33","n/e","4460"
"CTA|IT","27.10.2017 16:00 - 27.10.2017 17:00 (CET)","324","n/e","0","9138","3013","264","n/e","n/e","667","0","205","2226","659","n/e","n/e","9309","n/e","2369","38","n/e","4997"
"CTA|IT","27.10.2017 17:00 - 27.10.2017 18:00 (CET)","331","n/e","6","10008","3405","302","n/e","n/e","668","0","120","2497","755","n/e","n/e","9611","n/e","462","41","n/e","4713"
"CTA|IT","27.10.2017 18:00 - 27.10.2017 19:00 (CET)","332","n/e","0","10574","3463","331","n/e","n/e","668","477","","3562","1052","n/e","n/e","10125","n/e","2","40","n/e","4446"
"CTA|IT","27.10.2017 19:00 - 27.10.2017 20:00 (CET)","333","n/e","0","10796","3542","329","n/e","n/e","670","628","","3940","1256","n/e","n/e","10305","n/e","0","41","n/e","3977"
"CTA|IT","27.10.2017 20:00 - 27.10.2017 21:00 (CET)","335","n/e","2","10932","3584","288","n/e","n/e","670","166","185","2897","927","n/e","n/e","10046","n/e","0","40","n/e","3480"
"CTA|IT","27.10.2017 21:00 - 27.10.2017 22:00 (CET)","348","n/e","0","10485","3606","252","n/e","n/e","671","92","","2050","603","n/e","n/e","10015","n/e","0","41","n/e","3308"
"CTA|IT","27.10.2017 22:00 - 27.10.2017 23:00 (CET)","349","n/e","0","9881","3546","253","n/e","n/e","669","91","1","1508","220","n/e","n/e","8875","n/e","0","41","n/e","3533"
"CTA|IT","27.10.2017 23:00 - 28.10.2017 00:00 (CET)","348","n/e","0","8243","3475","252","n/e","n/e","671","0","490","1387","105","n/e","n/e","8080","n/e","0","41","n/e","4093"
"CTA|IT","28.10.2017 00:00 - 28.10.2017 01:00 (CET)","344","n/e","0","6294","3283","259","n/e","n/e","669","0","516","1115","47","n/e","n/e","7804","n/e","0","40","n/e","4763"
"CTA|IT","28.10.2017 01:00 - 28.10.2017 02:00 (CET)","345","n/e","14","5889","3049","256","n/e","n/e","671","0","1334","1050","38","n/e","n/e","7391","n/e","0","39","n/e","4485"
"CTA|IT","28.10.2017 02:00 - 28.10.2017 03:00 (CET)","347","n/e","0","5860","2703","262","n/e","n/e","672","0","1357","982","38","n/e","n/e","6900","n/e","0","39","n/e","4150"
"CTA|IT","28.10.2017 03:00 - 28.10.2017 04:00 (CET)","352","n/e","1","6001","2580","271","n/e","n/e","672","0","1366","941","37","n/e","n/e","6798","n/e","0","38","n/e","3919"
"CTA|IT","28.10.2017 04:00 - 28.10.2017 05:00 (CET)","350","n/e","0","5892","2505","271","n/e","n/e","672","0","1662","915","38","n/e","n/e","6590","n/e","0","38","n/e","3799"
"CTA|IT","28.10.2017 05:00 - 28.10.2017 06:00 (CET)","352","n/e","1","6026","2601","274","n/e","n/e","674","0","1379","914","38","n/e","n/e","6762","n/e","0","38","n/e","3655"
"CTA|IT","28.10.2017 06:00 - 28.10.2017 07:00 (CET)","353","n/e","5","6272","2921","289","n/e","n/e","674","93","580","1054","95","n/e","n/e","7250","n/e","0","39","n/e","3832"
"CTA|IT","28.10.2017 07:00 - 28.10.2017 08:00 (CET)","350","n/e","6","6362","3246","349","n/e","n/e","677","93","67","1455","219","n/e","n/e","7959","n/e","24","36","n/e","4016"
"CTA|IT","28.10.2017 08:00 - 28.10.2017 09:00 (CET)","352","n/e","9","6868","3483","390","n/e","n/e","676","147","","1598","315","n/e","n/e","7699","n/e","1126","35","n/e","4049"
"CTA|IT","28.10.2017 09:00 - 28.10.2017 10:00 (CET)","354","n/e","24","7241","3534","346","n/e","n/e","676","200","3","1703","366","n/e","n/e","8063","n/e","3364","38","n/e","3862"
"CTA|IT","28.10.2017 10:00 - 28.10.2017 11:00 (CET)","362","n/e","11","6681","3181","378","n/e","n/e","675","33","195","1609","420","n/e","n/e","7779","n/e","5168","40","n/e","4204"
"CTA|IT","28.10.2017 11:00 - 28.10.2017 12:00 (CET)","365","n/e","5","6639","2627","276","n/e","n/e","674","0","230","1587","281","n/e","n/e","7649","n/e","6216","40","n/e","3644"
"CTA|IT","28.10.2017 12:00 - 28.10.2017 13:00 (CET)","361","n/e","0","6478","2616","194","n/e","n/e","673","10","129","1303","323","n/e","n/e","7573","n/e","6219","39","n/e","3370"
"CTA|IT","28.10.2017 13:00 - 28.10.2017 14:00 (CET)","359","n/e","0","5984","2342","196","n/e","n/e","673","13","189","1204","214","n/e","n/e","6856","n/e","6302","39","n/e","3408"
"CTA|IT","28.10.2017 14:00 - 28.10.2017 15:00 (CET)","361","n/e","10","5809","2083","196","n/e","n/e","678","0","446","1182","219","n/e","n/e","6265","n/e","5559","37","n/e","3484"
"CTA|IT","28.10.2017 15:00 - 28.10.2017 16:00 (CET)","365","n/e","10","6091","2064","196","n/e","n/e","675","198","228","1218","224","n/e","n/e","6903","n/e","4360","36","n/e","3432"
"CTA|IT","28.10.2017 16:00 - 28.10.2017 17:00 (CET)","366","n/e","10","6558","2264","233","n/e","n/e","675","89","133","1297","275","n/e","n/e","7231","n/e","2489","37","n/e","3640"
"CTA|IT","28.10.2017 17:00 - 28.10.2017 18:00 (CET)","363","n/e","10","7542","3066","252","n/e","n/e","675","79","49","1564","487","n/e","n/e","8759","n/e","461","38","n/e","2640"
"CTA|IT","28.10.2017 18:00 - 28.10.2017 19:00 (CET)","369","n/e","10","7958","3562","279","n/e","n/e","676","649","1","2806","805","n/e","n/e","8931","n/e","1","40","n/e","2258"
"CTA|IT","28.10.2017 19:00 - 28.10.2017 20:00 (CET)","369","n/e","10","8050","3632","352","n/e","n/e","676","2221","","3261","796","n/e","n/e","8846","n/e","0","39","n/e","1996"
"CTA|IT","28.10.2017 20:00 - 28.10.2017 21:00 (CET)","365","n/e","10","7752","3669","375","n/e","n/e","677","373","","3058","566","n/e","n/e","8534","n/e","0","39","n/e","1918"
"CTA|IT","28.10.2017 21:00 - 28.10.2017 22:00 (CET)","366","n/e","10","7866","3644","331","n/e","n/e","679","247","","1934","207","n/e","n/e","8297","n/e","0","40","n/e","1919"
"CTA|IT","28.10.2017 22:00 - 28.10.2017 23:00 (CET)","366","n/e","10","7924","3432","271","n/e","n/e","677","78","","1390","79","n/e","n/e","7965","n/e","0","42","n/e","1904"
"CTA|IT","28.10.2017 23:00 - 29.10.2017 00:00 (CET)","366","n/e","10","7545","3174","205","n/e","n/e","677","5","1","1186","52","n/e","n/e","7537","n/e","0","37","n/e","1809"
"CTA|IT","29.10.2017 00:00 - 29.10.2017 01:00 (CET)","353","n/e","11","5738","3348","196","n/e","n/e","677","311","6","977","41","n/e","n/e","7155","n/e","0","38","n/e","1868"
"CTA|IT","29.10.2017 01:00 - 29.10.2017 02:00 (CET)","354","n/e","7","5582","3043","193","n/e","n/e","678","0","763","944","39","n/e","n/e","6859","n/e","0","38","n/e","2029"
"CTA|IT","29.10.2017 02:00 - 29.10.2017 03:00 (CET)","353","n/e","2","5542","2802","193","n/e","n/e","676","0","1119","896","36","n/e","n/e","6553","n/e","0","36","n/e","2164"
"CTA|IT","29.10.2017 02:00 - 29.10.2017 03:00 (CET)","342","n/e","10","5040","2584","188","n/e","n/e","673","0","1193","812","36","n/e","n/e","6346","n/e","0","35","n/e","2222"
"CTA|IT","29.10.2017 03:00 - 29.10.2017 04:00 (CET)","357","n/e","3","5033","2543","194","n/e","n/e","675","0","1222","847","38","n/e","n/e","6037","n/e","0","35","n/e","2645"
"CTA|IT","29.10.2017 04:00 - 29.10.2017 05:00 (CET)","348","n/e","13","4906","2505","215","n/e","n/e","675","143","969","868","38","n/e","n/e","5755","n/e","0","35","n/e","2786"
"CTA|IT","29.10.2017 05:00 - 29.10.2017 06:00 (CET)","356","n/e","7","5191","2575","253","n/e","n/e","677","194","985","860","38","n/e","n/e","6419","n/e","0","34","n/e","2914"
"CTA|IT","29.10.2017 06:00 - 29.10.2017 07:00 (CET)","345","n/e","12","4860","2887","233","n/e","n/e","675","166","507","901","39","n/e","n/e","6391","n/e","55","31","n/e","3305"
"CTA|IT","29.10.2017 07:00 - 29.10.2017 08:00 (CET)","344","n/e","34","4701","2706","236","n/e","n/e","671","0","103","1048","92","n/e","n/e","6266","n/e","1074","35","n/e","3676"
"CTA|IT","29.10.2017 08:00 - 29.10.2017 09:00 (CET)","346","n/e","7","5006","2246","197","n/e","n/e","672","0","598","1226","162","n/e","n/e","6731","n/e","3010","36","n/e","3939"
